LOT,LOT_DATA_COLLECT_DATE,ENTITY,MONITOR_SET_NAME,TEST_NAME,MEASUREMENT_SET_NAME,LO_CONTROL_LMT,UP_CONTROL_LMT,RESIST,CHART_PT_VALID_FLAG,CR_VALUE,RAW_WAFER,X_COORDINATE,Y_COORDINATE,SLOT
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3379.570068,EU0FZ514SEB7,-136.2,-57.9062,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3366.610107,EU0FZ514SEB7,-96.51,-57.9062,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3372.969971,EU0FZ514SEB7,-47.4578,-36.4348,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3373.02002,EU0FZ514SEB7,-19.3019,-57.9062,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3368.110107,EU0FZ514SEB7,71.2039,-69.2075,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3359.679932,EU0FZ514SEB7,142.401,-36.4348,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3367.73999,EU0FZ514SEB7,71.2039,-3.6622,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3376.97998,EU0FZ514SEB7,19.3019,-19.3019,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3363.610107,EU0FZ514SEB7,-118.655,-3.6622,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3368.51001,EU0FZ514SEB7,-57.9062,19.3019,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3383.169922,EU0FZ514SEB7,0.0067,-3.6622,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3382.590088,EU0FZ514SEB7,19.3019,19.3019,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3367.050049,EU0FZ514SEB7,96.51,19.3019,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3360.120117,EU0FZ514SEB7,136.2,19.3019,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3370,EU0FZ514SEB7,136.2,57.9062,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3362.090088,EU0FZ514SEB7,94.9361,61.8829,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3367.76001,EU0FZ514SEB7,57.9062,57.9062,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3372.070068,EU0FZ514SEB7,-19.3019,57.9062,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3364.620117,EU0FZ514SEB7,-71.1902,61.8829,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3378.629883,EU0FZ514SEB7,-136.2,57.9062,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3359.790039,EU0FZ514SEB7,-96.51,96.51,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3363.179932,EU0FZ514SEB7,-57.9062,96.51,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3367.149902,EU0FZ514SEB7,19.3019,96.51,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3356.800049,EU0FZ514SEB7,71.2039,127.428,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3362.530029,EU0FZ514SEB7,0.0067,127.428,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3377.550049,EU0FZ514SEB7,-57.9062,136.2,21
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3379.709961,EU0FZ504SEE6,-57.9062,-136.2,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3362.439941,EU0FZ504SEE6,0.0067,-134.7529999,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3379.459961,EU0FZ504SEE6,57.9062,-136.2,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3361.77002,EU0FZ504SEE6,96.51,-96.51,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3366.5,EU0FZ504SEE6,19.3019,-96.51,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3366.699951,EU0FZ504SEE6,-57.9062,-96.51,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3378.110107,EU0FZ504SEE6,-136.2,-57.9062,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3366.070068,EU0FZ504SEE6,-96.51,-57.9062,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3374.100098,EU0FZ504SEE6,-47.4578,-36.4348,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3370.429932,EU0FZ504SEE6,-19.3019,-57.9062,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3368.949951,EU0FZ504SEE6,71.2039,-69.2075,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3360.300049,EU0FZ504SEE6,142.401,-36.4348,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3368.419922,EU0FZ504SEE6,71.2039,-3.6622,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3377.52002,EU0FZ504SEE6,19.3019,-19.3019,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3363.97998,EU0FZ504SEE6,-118.655,-3.6622,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3371.219971,EU0FZ504SEE6,-57.9062,19.3019,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3384.639893,EU0FZ504SEE6,0.0067,-3.6622,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3378.919922,EU0FZ504SEE6,19.3019,19.3019,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3365.669922,EU0FZ504SEE6,96.51,19.3019,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3359.080078,EU0FZ504SEE6,136.2,19.3019,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3370.530029,EU0FZ504SEE6,136.2,57.9062,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3364.77002,EU0FZ504SEE6,94.9361,61.8829,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3367.320068,EU0FZ504SEE6,57.9062,57.9062,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3370.27002,EU0FZ504SEE6,-19.3019,57.9062,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3366.939941,EU0FZ504SEE6,-71.1902,61.8829,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3375.459961,EU0FZ504SEE6,-136.2,57.9062,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3356.77002,EU0FZ504SEE6,-96.51,96.51,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3363.72998,EU0FZ504SEE6,-57.9062,96.51,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3366.52002,EU0FZ504SEE6,19.3019,96.51,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3354.169922,EU0FZ504SEE6,71.2039,127.428,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3360.310059,EU0FZ504SEE6,0.0067,127.428,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3375.76001,EU0FZ504SEE6,-57.9062,136.2,23
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3385.209961,EU0FZ522SEF2,-57.9062,-136.2,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3364.919922,EU0FZ522SEF2,0.0067,-134.7529999,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3390.870117,EU0FZ522SEF2,57.9062,-136.2,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3367.669922,EU0FZ522SEF2,96.51,-96.51,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3371.870117,EU0FZ522SEF2,19.3019,-96.51,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3367.47998,EU0FZ522SEF2,-57.9062,-96.51,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3378.340088,EU0FZ522SEF2,-136.2,-57.9062,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3364.719971,EU0FZ522SEF2,-96.51,-57.9062,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3372.070068,EU0FZ522SEF2,-47.4578,-36.4348,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3372.75,EU0FZ522SEF2,-19.3019,-57.9062,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3374.340088,EU0FZ522SEF2,71.2039,-69.2075,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3369.929932,EU0FZ522SEF2,142.401,-36.4348,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3373.290039,EU0FZ522SEF2,71.2039,-3.6622,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3381.790039,EU0FZ522SEF2,19.3019,-19.3019,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3363.659912,EU0FZ522SEF2,-118.655,-3.6622,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3369.429932,EU0FZ522SEF2,-57.9062,19.3019,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3380.530029,EU0FZ522SEF2,0.0067,-3.6622,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3382.48999,EU0FZ522SEF2,19.3019,19.3019,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3372.22998,EU0FZ522SEF2,96.51,19.3019,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3364.550049,EU0FZ522SEF2,136.2,19.3019,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3380.48999,EU0FZ522SEF2,136.2,57.9062,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3367.97998,EU0FZ522SEF2,94.9361,61.8829,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3372.389893,EU0FZ522SEF2,57.9062,57.9062,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3373.25,EU0FZ522SEF2,-19.3019,57.9062,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3366.97998,EU0FZ522SEF2,-71.1902,61.8829,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3374.179932,EU0FZ522SEF2,-136.2,57.9062,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3356.629883,EU0FZ522SEF2,-96.51,96.51,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3367.679932,EU0FZ522SEF2,-57.9062,96.51,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3367.22998,EU0FZ522SEF2,19.3019,96.51,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3358.540039,EU0FZ522SEF2,71.2039,127.428,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3362.699951,EU0FZ522SEF2,0.0067,127.428,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3378.27002,EU0FZ522SEF2,-57.9062,136.2,22
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3382.679932,EU0FZ518SEE1,-57.9062,-136.2,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3364.159912,EU0FZ518SEE1,0.0067,-134.7529999,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3387.01001,EU0FZ518SEE1,57.9062,-136.2,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3366.790039,EU0FZ518SEE1,96.51,-96.51,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3373.949951,EU0FZ518SEE1,19.3019,-96.51,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3369.149902,EU0FZ518SEE1,-57.9062,-96.51,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3373.459961,EU0FZ518SEE1,-136.2,-57.9062,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3364.139893,EU0FZ518SEE1,-96.51,-57.9062,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3371.110107,EU0FZ518SEE1,-47.4578,-36.4348,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3373.429932,EU0FZ518SEE1,-19.3019,-57.9062,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3374.47998,EU0FZ518SEE1,71.2039,-69.2075,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3371.199951,EU0FZ518SEE1,142.401,-36.4348,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3373.949951,EU0FZ518SEE1,71.2039,-3.6622,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3378.840088,EU0FZ518SEE1,19.3019,-19.3019,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3363.429932,EU0FZ518SEE1,-118.655,-3.6622,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3369.139893,EU0FZ518SEE1,-57.9062,19.3019,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3380.26001,EU0FZ518SEE1,0.0067,-3.6622,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3384.139893,EU0FZ518SEE1,19.3019,19.3019,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3373,EU0FZ518SEE1,96.51,19.3019,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3368.419922,EU0FZ518SEE1,136.2,19.3019,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3381.909912,EU0FZ518SEE1,136.2,57.9062,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3371.879883,EU0FZ518SEE1,94.9361,61.8829,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3372.790039,EU0FZ518SEE1,57.9062,57.9062,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3370.649902,EU0FZ518SEE1,-19.3019,57.9062,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3366.370117,EU0FZ518SEE1,-71.1902,61.8829,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3378.459961,EU0FZ518SEE1,-136.2,57.9062,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3354.219971,EU0FZ518SEE1,-96.51,96.51,24
LCTW01502,2026-03-18 21:32:09,TTG622,KRF.RESIST_THICKNESS.MFG.MON,MFGM484CDTFK,KRF.THICKNESS.MFG,3355,3395,M484C,Y,3365.679932,EU0FZ518SEE1,-57.9062,96.51,24
